modelname,language,task,granularity,seed,f1,accuracy,mae,r2,f1_EN,accuracy_EN,mae_EN,r2_EN,f1_NL,accuracy_NL,mae_NL,r2_NL,f1_IT,accuracy_IT,mae_IT,r2_IT
bert-base-cased,EN,ordinal,5,69,0.6839494683676115,0.7035490605427975,1.1774530271398749,-0.0012995355088796,0.6839494683676115,0.7035490605427975,1.1774530271398749,-0.0012995355088796,,,,,,,,
bertweet-base,EN,ordinal,5,69,0.7791293887263563,0.7828810020876826,0.8956158663883089,0.1860365528397325,0.7791293887263563,0.7828810020876826,0.8956158663883089,0.1860365528397325,,,,,,,,
twitter-roberta-base,EN,ordinal,5,69,0.7517073237860068,0.755741127348643,0.9843423799582464,0.1572840202925562,0.7517073237860068,0.755741127348643,0.9843423799582464,0.1572840202925562,,,,,,,,
mdeberta-v3-base,EN,ordinal,5,69,0.7423128979226746,0.7411273486430062,1.1419624217118998,0.1249744734096468,0.7423128979226746,0.7411273486430062,1.1419624217118998,0.1249744734096468,,,,,,,,
xlm-roberta-base,EN,ordinal,5,69,0.7228024577498786,0.7265135699373695,1.1826722338204594,0.0345670257097627,0.7228024577498786,0.7265135699373695,1.1826722338204594,0.0345670257097627,,,,,,,,
bert-base-multilingual-cased,EN,ordinal,5,69,0.7021194188066794,0.7150313152400835,1.150313152400835,-0.048726393318655,0.7021194188066794,0.7150313152400835,1.150313152400835,-0.048726393318655,,,,,,,,
twitter-xlm-roberta-base,EN,ordinal,5,69,0.7386531542033227,0.7400835073068893,1.0365344467640918,0.0624303046730058,0.7386531542033227,0.7400835073068893,1.0365344467640918,0.0624303046730058,,,,,,,,
deberta-v3-base,EN,ordinal,5,7,0.7474630045344856,0.7515657620041754,1.1377870563674322,0.1913720743433321,0.7474630045344856,0.7515657620041754,1.1377870563674322,0.1913720743433321,,,,,,,,
roberta-base,EN,ordinal,5,7,0.7191402464542426,0.7192066805845512,1.2379958246346556,0.1729941669420442,0.7191402464542426,0.7192066805845512,1.2379958246346556,0.1729941669420442,,,,,,,,
bert-base-cased,EN,ordinal,5,7,0.7060250535641882,0.7150313152400835,1.153444676409186,0.0404953829359847,0.7060250535641882,0.7150313152400835,1.153444676409186,0.0404953829359847,,,,,,,,
bertweet-base,EN,ordinal,5,7,0.7792628257500485,0.7807933194154488,0.919624217118998,0.1572840202925562,0.7792628257500485,0.7807933194154488,0.919624217118998,0.1572840202925562,,,,,,,,
twitter-roberta-base,EN,ordinal,5,7,0.7357116704442408,0.7432150313152401,1.0626304801670146,0.1866293885623546,0.7357116704442408,0.7432150313152401,1.0626304801670146,0.1866293885623546,,,,,,,,
mdeberta-v3-base,EN,ordinal,5,7,0.749003411343978,0.7505219206680585,1.1022964509394573,0.1866293885623546,0.749003411343978,0.7505219206680585,1.1022964509394573,0.1866293885623546,,,,,,,,
xlm-roberta-base,EN,ordinal,5,7,0.7190500351906346,0.7254697286012526,1.206680584551148,0.050870008081873,0.7190500351906346,0.7254697286012526,1.206680584551148,0.050870008081873,,,,,,,,
bert-base-multilingual-cased,EN,ordinal,5,7,0.6974227403613633,0.7108559498956158,1.162839248434238,-0.0256058001363894,0.6974227403613633,0.7108559498956158,1.162839248434238,-0.0256058001363894,,,,,,,,
twitter-xlm-roberta-base,EN,ordinal,5,7,0.7279963820396079,0.7317327766179541,1.0501043841336115,0.0520556795271174,0.7279963820396079,0.7317327766179541,1.0501043841336115,0.0520556795271174,,,,,,,,
deberta-v3-base,EN,ordinal,5,666,0.7604516206223508,0.7599164926931107,0.9916492693110648,0.116081937570314,0.7604516206223508,0.7599164926931107,0.9916492693110648,0.116081937570314,,,,,,,,
roberta-base,EN,ordinal,5,666,0.7446711664207117,0.7453027139874739,1.0501043841336115,0.0988897016142704,0.7446711664207117,0.7453027139874739,1.0501043841336115,0.0988897016142704,,,,,,,,
bert-base-cased,EN,ordinal,5,666,0.6265644105385556,0.6743215031315241,1.3246346555323592,-0.0377589324501443,0.6265644105385556,0.6743215031315241,1.3246346555323592,-0.0377589324501443,,,,,,,,
bertweet-base,EN,ordinal,5,666,0.7823971368232547,0.7860125260960334,0.8736951983298539,0.1311992484971799,0.7823971368232547,0.7860125260960334,0.8736951983298539,0.1311992484971799,,,,,,,,
twitter-roberta-base,EN,ordinal,5,666,0.7511555731796924,0.7536534446764092,1.0187891440501045,0.1143034304024473,0.7511555731796924,0.7536534446764092,1.0187891440501045,0.1143034304024473,,,,,,,,
mdeberta-v3-base,EN,ordinal,5,666,0.7481303112779301,0.7484342379958246,1.0897703549060542,0.187815060007599,0.7481303112779301,0.7484342379958246,1.0897703549060542,0.187815060007599,,,,,,,,
xlm-roberta-base,EN,ordinal,5,666,0.7173800479063202,0.7244258872651357,1.2171189979123174,0.0656909011474278,0.7173800479063202,0.7244258872651357,1.2171189979123174,0.0656909011474278,,,,,,,,
bert-base-multilingual-cased,EN,ordinal,5,666,0.688104534871263,0.7014613778705637,1.1805845511482256,-0.0976353404349856,0.688104534871263,0.7014613778705637,1.1805845511482256,-0.0976353404349856,,,,,,,,
twitter-xlm-roberta-base,EN,ordinal,5,666,0.7326867917156785,0.7348643006263048,1.0615866388308977,0.0470165758848287,0.7326867917156785,0.7348643006263048,1.0615866388308977,0.0470165758848287,,,,,,,,
deberta-v3-base,EN,ordinal,5,420,0.7498537355995418,0.7526096033402923,1.1022964509394573,0.2168640104160863,0.7498537355995418,0.7526096033402923,1.1022964509394573,0.2168640104160863,,,,,,,,
roberta-base,EN,ordinal,5,420,0.7275089949580108,0.7296450939457203,1.206680584551148,0.2050072959636425,0.7275089949580108,0.7296450939457203,1.206680584551148,0.2050072959636425,,,,,,,,
bert-base-cased,EN,ordinal,5,420,0.4591871593959277,0.6075156576200418,1.3695198329853862,-0.0143419214065678,0.4591871593959277,0.6075156576200418,1.3695198329853862,-0.0143419214065678,,,,,,,,
bertweet-base,EN,ordinal,5,420,0.7636534249241018,0.7661795407098121,0.9519832985386222,0.1344598449716019,0.7636534249241018,0.7661795407098121,0.9519832985386222,0.1344598449716019,,,,,,,,
twitter-roberta-base,EN,ordinal,5,420,0.7512807384408866,0.7546972860125261,0.9895615866388308,0.1374240235847128,0.7512807384408866,0.7546972860125261,0.9895615866388308,0.1374240235847128,,,,,,,,
mdeberta-v3-base,EN,ordinal,5,420,0.7357686288068537,0.7338204592901879,1.159707724425887,0.1205282054899804,0.7357686288068537,0.7338204592901879,1.159707724425887,0.1205282054899804,,,,,,,,
xlm-roberta-base,EN,ordinal,5,420,0.7240408955029565,0.7306889352818372,1.173277661795407,0.0781404513224938,0.7240408955029565,0.7306889352818372,1.173277661795407,0.0781404513224938,,,,,,,,
bert-base-multilingual-cased,EN,ordinal,5,420,0.6852597559715519,0.7014613778705637,1.197286012526096,-0.0970425047123635,0.6852597559715519,0.7014613778705637,1.197286012526096,-0.0970425047123635,,,,,,,,
twitter-xlm-roberta-base,EN,ordinal,5,420,0.7352730776530358,0.7369519832985386,1.045929018789144,0.0502771723592508,0.7352730776530358,0.7369519832985386,1.045929018789144,0.0502771723592508,,,,,,,,
deberta-v3-base,EN,ordinal,5,13,0.7605517941568505,0.7609603340292276,1.1033402922755742,0.240873857182285,0.7605517941568505,0.7609603340292276,1.1033402922755742,0.240873857182285,,,,,,,,
roberta-base,EN,ordinal,5,13,0.7275960417247597,0.7338204592901879,1.1670146137787056,0.2020431173505316,0.7275960417247597,0.7338204592901879,1.1670146137787056,0.2020431173505316,,,,,,,,
bert-base-cased,EN,ordinal,5,13,0.7167970448954516,0.721294363256785,1.2160751565762005,0.0493879187753175,0.7167970448954516,0.721294363256785,1.2160751565762005,0.0493879187753175,,,,,,,,
bertweet-base,EN,ordinal,5,13,0.7784088694292024,0.7797494780793319,0.9102296450939458,0.1943362529564432,0.7784088694292024,0.7797494780793319,0.9102296450939458,0.1943362529564432,,,,,,,,
twitter-roberta-base,EN,ordinal,5,13,0.7261244473277528,0.7379958246346555,1.159707724425887,0.1892971493141545,0.7261244473277528,0.7379958246346555,1.159707724425887,0.1892971493141545,,,,,,,,
mdeberta-v3-base,EN,ordinal,5,13,0.737933835910836,0.7379958246346555,1.1607515657620042,0.1581732738764895,0.737933835910836,0.7379958246346555,1.1607515657620042,0.1581732738764895,,,,,,,,
xlm-roberta-base,EN,ordinal,5,13,0.7219739097936717,0.721294363256785,1.221294363256785,0.0698407512057831,0.7219739097936717,0.721294363256785,1.221294363256785,0.0698407512057831,,,,,,,,
bert-base-multilingual-cased,EN,ordinal,5,13,0.6817694028005364,0.6983298538622129,1.151356993736952,-0.0259022179977006,0.6817694028005364,0.6983298538622129,1.151356993736952,-0.0259022179977006,,,,,,,,
twitter-xlm-roberta-base,EN,ordinal,5,13,0.7219886282970607,0.7244258872651357,1.058455114822547,0.0520556795271174,0.7219886282970607,0.7244258872651357,1.058455114822547,0.0520556795271174,,,,,,,,
deberta-v3-base,EN,ordinal,7,42,0.7563872091180361,0.755741127348643,1.4864300626304805,0.195107647668875,0.7563872091180361,0.755741127348643,1.4864300626304805,0.195107647668875,,,,,,,,
roberta-base,EN,ordinal,7,42,0.7378268874782093,0.7390396659707724,1.643006263048017,0.2103274303311362,0.7378268874782093,0.7390396659707724,1.643006263048017,0.2103274303311362,,,,,,,,
bert-base-cased,EN,ordinal,7,42,0.691862698153967,0.7077244258872651,1.777661795407098,0.0960327163001164,0.691862698153967,0.7077244258872651,1.777661795407098,0.0960327163001164,,,,,,,,
bertweet-base,EN,ordinal,7,42,0.7762924093281687,0.7766179540709812,1.3674321503131524,0.2100347422030157,0.7762924093281687,0.7766179540709812,1.3674321503131524,0.2100347422030157,,,,,,,,
twitter-roberta-base,EN,ordinal,7,42,0.7499801288945339,0.7515657620041754,1.474947807933194,0.1782780803019514,0.7499801288945339,0.7515657620041754,1.474947807933194,0.1782780803019514,,,,,,,,
mdeberta-v3-base,EN,ordinal,7,42,0.7323125710083147,0.7379958246346555,1.567849686847599,0.1163745412044848,0.7323125710083147,0.7379958246346555,1.567849686847599,0.1163745412044848,,,,,,,,
xlm-roberta-base,EN,ordinal,7,42,0.7226670337317519,0.7244258872651357,1.6795407098121085,0.0386658431885162,0.7226670337317519,0.7244258872651357,1.6795407098121085,0.0386658431885162,,,,,,,,
bert-base-multilingual-cased,EN,ordinal,7,42,0.6859450749457052,0.7035490605427975,1.7390396659707723,-0.0472381224148237,0.6859450749457052,0.7035490605427975,1.7390396659707723,-0.0472381224148237,,,,,,,,
twitter-xlm-roberta-base,EN,ordinal,7,42,0.7315506909122436,0.7338204592901879,1.5636743215031317,0.0780323964207113,0.7315506909122436,0.7338204592901879,1.5636743215031317,0.0780323964207113,,,,,,,,
deberta-v3-base,EN,ordinal,7,69,0.776536696960984,0.7828810020876826,1.432150313152401,0.2770603235425894,0.776536696960984,0.7828810020876826,1.432150313152401,0.2770603235425894,,,,,,,,
roberta-base,EN,ordinal,7,69,0.7384965366338581,0.744258872651357,1.4843423799582462,0.1093500261295951,0.7384965366338581,0.744258872651357,1.4843423799582462,0.1093500261295951,,,,,,,,
bert-base-cased,EN,ordinal,7,69,0.7052314545830544,0.7181628392484343,1.7296450939457202,0.074959171075447,0.7052314545830544,0.7181628392484343,1.7296450939457202,0.074959171075447,,,,,,,,
bertweet-base,EN,ordinal,7,69,0.7667610339707636,0.7734864300626305,1.411273486430063,0.157936255397583,0.7667610339707636,0.7734864300626305,1.411273486430063,0.157936255397583,,,,,,,,
twitter-roberta-base,EN,ordinal,7,69,0.7511555731796924,0.7536534446764092,1.4509394572025052,0.1763756074691688,0.7511555731796924,0.7536534446764092,1.4509394572025052,0.1763756074691688,,,,,,,,
mdeberta-v3-base,EN,ordinal,7,69,0.7228545724822445,0.732776617954071,1.604384133611691,0.1425701286712615,0.7228545724822445,0.732776617954071,1.604384133611691,0.1425701286712615,,,,,,,,
xlm-roberta-base,EN,ordinal,7,69,0.7074835452154851,0.7056367432150313,1.837160751565762,0.1055450804640297,0.7074835452154851,0.7056367432150313,1.837160751565762,0.1055450804640297,,,,,,,,
bert-base-multilingual-cased,EN,ordinal,7,69,0.7294511621038974,0.7296450939457203,1.6576200417536535,-0.0732873658175401,0.7294511621038974,0.7296450939457203,1.6576200417536535,-0.0732873658175401,,,,,,,,
twitter-xlm-roberta-base,EN,ordinal,7,69,0.7432150313152401,0.7432150313152401,1.5386221294363256,0.1034962635671868,0.7432150313152401,0.7432150313152401,1.5386221294363256,0.1034962635671868,,,,,,,,
deberta-v3-base,EN,ordinal,7,7,0.7345305152961011,0.7390396659707724,1.6816283924843425,0.224522804544976,0.7345305152961011,0.7390396659707724,1.6816283924843425,0.224522804544976,,,,,,,,
roberta-base,EN,ordinal,7,7,0.7267063556905362,0.7286012526096033,1.721294363256785,0.2265716214418189,0.7267063556905362,0.7286012526096033,1.721294363256785,0.2265716214418189,,,,,,,,
bert-base-cased,EN,ordinal,7,7,0.7166744335995986,0.7233820459290188,1.7150313152400836,0.0966180925563573,0.7166744335995986,0.7233820459290188,1.7150313152400836,0.0966180925563573,,,,,,,,
bertweet-base,EN,ordinal,7,7,0.7714106419296924,0.7734864300626305,1.417536534446764,0.1798878650066137,0.7714106419296924,0.7734864300626305,1.417536534446764,0.1798878650066137,,,,,,,,
twitter-roberta-base,EN,ordinal,7,7,0.7397772614326912,0.7411273486430062,1.498956158663883,0.1274966900730604,0.7397772614326912,0.7411273486430062,1.498956158663883,0.1274966900730604,,,,,,,,
mdeberta-v3-base,EN,ordinal,7,7,0.7441839510946555,0.7484342379958246,1.6325678496868476,0.1623265773193891,0.7441839510946555,0.7484342379958246,1.6325678496868476,0.1623265773193891,,,,,,,,
xlm-roberta-base,EN,ordinal,7,7,0.7091667104430123,0.7118997912317327,1.7233820459290188,0.0421781007259611,0.7091667104430123,0.7118997912317327,1.7233820459290188,0.0421781007259611,,,,,,,,
bert-base-multilingual-cased,EN,ordinal,7,7,0.696455896864486,0.7129436325678496,1.6951983298538622,-0.0129936114247359,0.696455896864486,0.7129436325678496,1.6951983298538622,-0.0129936114247359,,,,,,,,
twitter-xlm-roberta-base,EN,ordinal,7,7,0.7347578347984735,0.7421711899791231,1.5730688935281838,0.0925204587626715,0.7347578347984735,0.7421711899791231,1.5730688935281838,0.0925204587626715,,,,,,,,
deberta-v3-base,EN,ordinal,7,666,0.7631112269192203,0.767223382045929,1.4446764091858038,0.209449365946775,0.7631112269192203,0.767223382045929,1.4446764091858038,0.209449365946775,,,,,,,,
roberta-base,EN,ordinal,7,666,0.742851497107687,0.744258872651357,1.546972860125261,0.1520824928351748,0.742851497107687,0.744258872651357,1.546972860125261,0.1520824928351748,,,,,,,,
bert-base-cased,EN,ordinal,7,666,0.7033957614838674,0.708768267223382,1.7630480167014613,0.0606174527975469,0.7033957614838674,0.708768267223382,1.7630480167014613,0.0606174527975469,,,,,,,,
bertweet-base,EN,ordinal,7,666,0.7646113660810931,0.7713987473903967,1.42901878914405,0.1569118469491616,0.7646113660810931,0.7713987473903967,1.42901878914405,0.1569118469491616,,,,,,,,
twitter-roberta-base,EN,ordinal,7,666,0.7576389253691768,0.7599164926931107,1.440501043841336,0.19159539013143,0.7576389253691768,0.7599164926931107,1.440501043841336,0.19159539013143,,,,,,,,
mdeberta-v3-base,EN,ordinal,7,666,0.7612221464935607,0.7640918580375783,1.454070981210856,0.2066688287296311,0.7612221464935607,0.7640918580375783,1.454070981210856,0.2066688287296311,,,,,,,,
xlm-roberta-base,EN,ordinal,7,666,0.7128798708347258,0.7192066805845512,1.6951983298538622,0.0309096077933254,0.7128798708347258,0.7192066805845512,1.6951983298538622,0.0309096077933254,,,,,,,,
bert-base-multilingual-cased,EN,ordinal,7,666,0.692225490941857,0.7077244258872651,1.696242171189979,-0.010213074207592,0.692225490941857,0.7077244258872651,1.696242171189979,-0.010213074207592,,,,,,,,
twitter-xlm-roberta-base,EN,ordinal,7,666,0.7097458957378651,0.7129436325678496,1.7828810020876826,0.1462287302727666,0.7097458957378651,0.7129436325678496,1.7828810020876826,0.1462287302727666,,,,,,,,
deberta-v3-base,EN,ordinal,7,420,0.7543259843501686,0.755741127348643,1.6273486430062631,0.237401082182274,0.7543259843501686,0.755741127348643,1.6273486430062631,0.237401082182274,,,,,,,,
roberta-base,EN,ordinal,7,420,0.7445518184821994,0.744258872651357,1.558455114822547,0.1671559314333759,0.7445518184821994,0.744258872651357,1.558455114822547,0.1671559314333759,,,,,,,,
bert-base-cased,EN,ordinal,7,420,0.6949685036884165,0.7045929018789144,1.7192066805845512,-0.0160668367700003,0.6949685036884165,0.7045929018789144,1.7192066805845512,-0.0160668367700003,,,,,,,,
bertweet-base,EN,ordinal,7,420,0.7759464526091427,0.7766179540709812,1.3475991649269312,0.1943759273485739,0.7759464526091427,0.7766179540709812,1.3475991649269312,0.1943759273485739,,,,,,,,
twitter-roberta-base,EN,ordinal,7,420,0.7592668297571561,0.7640918580375783,1.4446764091858038,0.1822293700315769,0.7592668297571561,0.7640918580375783,1.4446764091858038,0.1822293700315769,,,,,,,,
mdeberta-v3-base,EN,ordinal,7,420,0.755295388769711,0.7546972860125261,1.5208768267223385,0.1820830259675168,0.755295388769711,0.7546972860125261,1.5208768267223385,0.1820830259675168,,,,,,,,
xlm-roberta-base,EN,ordinal,7,420,0.6894269695052572,0.7014613778705637,1.7421711899791232,0.0650077747193531,0.6894269695052572,0.7014613778705637,1.7421711899791232,0.0650077747193531,,,,,,,,
bert-base-multilingual-cased,EN,ordinal,7,420,0.693390317526289,0.7066805845511482,1.7087682672233822,-0.0365550057384289,0.693390317526289,0.7066805845511482,1.7087682672233822,-0.0365550057384289,,,,,,,,
twitter-xlm-roberta-base,EN,ordinal,7,420,0.7435209187792772,0.7463465553235908,1.5542797494780791,0.1449116336962248,0.7435209187792772,0.7463465553235908,1.5542797494780791,0.1449116336962248,,,,,,,,
deberta-v3-base,EN,ordinal,7,13,0.7681602420458054,0.767223382045929,1.4624217118997913,0.2189617301106883,0.7681602420458054,0.767223382045929,1.4624217118997913,0.2189617301106883,,,,,,,,
roberta-base,EN,ordinal,7,13,0.7446711664207117,0.7453027139874739,1.5156576200417538,0.1766682955972891,0.7446711664207117,0.7453027139874739,1.5156576200417538,0.1766682955972891,,,,,,,,
bert-base-cased,EN,ordinal,7,13,0.707239049108317,0.7160751565762005,1.769311064718163,0.0243241249106161,0.707239049108317,0.7160751565762005,1.769311064718163,0.0243241249106161,,,,,,,,
bertweet-base,EN,ordinal,7,13,0.7759464526091427,0.7766179540709812,1.356993736951983,0.1734487261879647,0.7759464526091427,0.7766179540709812,1.356993736951983,0.1734487261879647,,,,,,,,
twitter-roberta-base,EN,ordinal,7,13,0.7499534537019963,0.7536534446764092,1.4801670146137786,0.209449365946775,0.7499534537019963,0.7536534446764092,1.4801670146137786,0.209449365946775,,,,,,,,
mdeberta-v3-base,EN,ordinal,7,13,0.7533487106915479,0.7515657620041754,1.6127348643006263,0.2177909775982066,0.7533487106915479,0.7515657620041754,1.6127348643006263,0.2177909775982066,,,,,,,,
xlm-roberta-base,EN,ordinal,7,13,0.7181678757827585,0.7223382045929019,1.6753653444676408,0.0767152998441694,0.7181678757827585,0.7223382045929019,1.6753653444676408,0.0767152998441694,,,,,,,,
bert-base-multilingual-cased,EN,ordinal,7,13,0.7184954041865174,0.7233820459290188,1.659707724425887,0.0130556319779805,0.7184954041865174,0.7233820459290188,1.659707724425887,0.0130556319779805,,,,,,,,
twitter-xlm-roberta-base,EN,ordinal,7,13,0.7343437398748462,0.7348643006263048,1.5501043841336115,0.0790568048691326,0.7343437398748462,0.7348643006263048,1.5501043841336115,0.0790568048691326,,,,,,,,
deberta-v3-base,multilingual,binary,2,42,0.7380837801905685,0.7376826367652056,,,0.7652384473467856,0.767223382045929,,,0.7071619146731857,0.7053009883198562,,,0.7481164348107117,0.7465596330275229,,
